byweek,nlabel,platform,product,manufacturer,model,price,ads,in_stock,weight,reviews,rating,calc_rank,calc_inven,calc_promo,calc_ship
08,"WMTDEWALT 20V MAX Right Angle Drill, Cordless, Tool Only (DCD740B)DEWALT",WMT,"DEWALT 20V MAX Right Angle Drill, Cordless, Tool Only (DCD740B)",DEWALT,DCD740B,116.23,0.0,1.0,,0.0,,21.0,12.0,1.0,7.0
08,LOW20-Volt Max 1/2-in Drive Variable Brushless Cordless Impact WrenchDEWALT,,,,,,,,,,,,,,
08,LOW20-Volt Max 1/2-in Variable Speed Cordless Hammer Drill (2 Batteries Included and Charger Included)PORTER-CABLE,,,,,,,,,,,,,,
08,LOWBulldog Xtreme Max SDS-Plus 8.5-amp Keyless Rotary HammerBosch,,,,,,,,,,,,,,
08,LOW9-Tool 20-Volt Max Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included)DEWALT,,,,,,,,,,,,,,
08,LOWMatrix 20-Volt Max 3/8-in Cordless Drill (Charger Included)BLACK+DECKER,,,,,,,,,,,,,,
08,LOW68-Piece Household Tool SetBLACK+DECKER,,,,,,,,,,,,,,
08,HDDEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact 1/2 in. Drill Driver with Bonus Oscillating Tool (Tool-Only)DEWALT,,,,,,,,,,,,,,
08,"HDDEWALT 20-Volt MAX Lithium-Ion Cordless Combo Kit (9-Tool) with (2) Batteries 2Ah, Charger and (2) Contractor BagsDEWALT",,,,,,,,,,,,,,
08,"HDMilwaukee M18 18-Volt Lithium-Ion Brushless Cordless Hammer Drill/Impact Combo Kit (2-Tool) with 2 Batteries, Charger and BagMilwaukee",,,,,,,,,,,,,,
08,WMTPorter Cable OEM PCC691L 20V 90599245-01 Lithium Ion charger PCC621LB PCC710LAPORTER-CABLE,,,,,,,,,,,,,,
08,"WMTHyper Tough 20-Volt Max Lithium-ion Cordless Drill / Driver, AQ75034GHyper Tough",,,,,,,,,,,,,,
08,"WMTCordless Drill Combo Kit 20V MAX, 2-Tool DCK240C2DEWALT",,,,,,,,,,,,,,
08,"WMTBLACK+DECKER Corded Drill, 5.2-Amp, 3/8-Inch (DR260C)BLACK+DECKER",,,,,,,,,,,,,,
08,"AMZNDEWALT DCF899B20v MAX XR Brushless High Torque 1/2"" Impact Wrench with Detent Anvil (Tool Only)DEWALT",,,,,,,,,,,,,,
08,"AMZNDEWALT 20V MAX XR Cordless Impact Wrench Kit with Detent Pin Anvil, 1/2-Inch, Tool Only (DCF894B)DEWALT",,,,,,,,,,,,,,
08,"AMZNPORTER-CABLE 20V MAX Hammer Drill Kit, Compact (PCC621LB)PORTER-CABLE",,,,,,,,,,,,,,
08,AMZNBosch GBH2-28L-RT 8.5 Amp 1-1/8 in. SDS-Plus Bulldog Xtreme MAX Rotary Hammer (Renewed)Bosch,,,,,,,,,,,,,,
08,"AMZNBosch GBH2-28L 1-1/8"" SDS-Plus Bulldog Xtreme Max Rotary HammerBosch",,,,,,,,,,,,,,
08,AMZNDEWALT DCD701F2 Xtreme 12V Max Brushless 3/8 in. Cordless Drill/Driver KitDEWALT,,,,,,,,,,,,,,
08,"AMZNDEWALT 20V MAX XR Impact Driver Kit, Brushless, 3-Speed, 1/4-Inch, 2.0-Ah (DCF887D2)DEWALT",,,,,,,,,,,,,,
08,AMZNDEWALT DCF801F2 Xtreme 12V Max Brushless 1/4 in. Cordless Impact Driver KitDEWALT,,,,,,,,,,,,,,
08,AMZNDEWALT DCK278C2 Atomic 20-Volt MAX Lithium-Ion Brushless Cordless Compact Drill/Impact Combo KitDEWALT,,,,,,,,,,,,,,
08,AMZNDEWALT DCF809C2 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/4 in. Impact Driver Kit W/ 2 BatteriesDEWALT,,,,,,,,,,,,,,
08,AMZNRyobi P1816 18V Drill and Circular Saw Starter Kit with Two 1.5Ah Batteries and ChargerRYOBI,,,,,,,,,,,,,,
08,AMZNDEWALT DCD709C2 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/2 in. Hammer Drill Kit W/ 2 BatteriesDEWALT,,,,,,,,,,,,,,
08,"AMZNDEWALT 20V (DCK940D2) Max Cordless Drill Combo Kit, 9-ToolDEWALT",,,,,,,,,,,,,,
08,AMZNMilwaukee 2893-22CX M18 18V Lithium-Ion Brushless Cordless Hammer Drill/Impact Combo Kit (2-Tool) with 2 BatteriesMilwaukee,,,,,,,,,,,,,,
08,"AMZNMilwaukee 2893-22CXP M18 18-Volt Lithium-Ion Brushless Cordless Hammer Drill/Impact/Hackzaw Combo Kit (3-Tool) with 2 Batteries, Charger and BagMilwaukee",,,,,,,,,,,,,,
08,"AMZNBLACK+DECKER GC1801 18-Volt Drill/Driver with BLACK+DECKER BDA91109 Combination Accessory Set, 109-PieceBlack & Decker",,,,,,,,,,,,,,
08,"AMZNHart HPDD50B 20-Volt Cordless 3/8-inch Drill/Driver Kit, 1.5Ah Lithium-Ion BatteryHART",,,,,,,,,,,,,,
08,"AMZNBLACK+DECKER 20V MAX Drill & Home Tool Kit, 68 Piece (LDX120PK)BLACK+DECKER",,,,,,,,,,,,,,
08,"AMZNDrill, 20V Cordless Drill Driver 2x2000mAh Batteries, 530 In-lbs Torque, 24+1 Torque Setting, Fast Charger 2.0A, 2-Variable Speed, 33pcs Accessories, 1/2"" Metal Keyless Chuck, Upgraded VersionTECCPO",,,,,,,,,,,,,,
08,"AMZNCordless Drill/Driver Kit, 48pcs Drill Set w/Lithium-Ion Battery Brushes Tape Measure - 12V Max Drill 280 In-lb Torque, 18+1 Metal Clutch, 3/8"" Keyless Chuck, Built-in LED - Wood Bricks Walls MetalK I M O.",,,,,,,,,,,,,,
08,AMZNLETTON 16.8V Cordless Drill Lithium Ion with Tools Combo Kit for 60 Accessories Home Cordless Repair Kit Tool SetLETTON,,,,,,,,,,,,,,
08,"AMZNCordless Drill Driver Kit, 20V Max Impact Hammer Drill Set w/Lithium-Ion Battery, Fast Charger, 21+1+1 Clutch, 330 In-lb Torque, Variable Speed & Built-in LED for Drilling Walls, Bricks, Wood, MetalK I M O.",,,,,,,,,,,,,,
08,"AMZN20V Max/18V Electric Cordless Drill - 3/8"" Keyless Chuck, Lightweight Cordless Drill,Rechargeable Lithium-Ion battery Drill/Driver,Durable&Fast Application Speeds Dirll kit by AUTOJAREAUTOJARE",,,,,,,,,,,,,,
08,HDRYOBI 18-Volt ONE+ LITHIUM+ HP 3.0 Ah Battery (2-Pack) Starter Kit with Charger and Bag w/Free ONE+ Brushless Impact DriverRYOBI,,,,,,,,,,,,,,
08,AMZNDeWalt OEM N415874 replacement anvil assembly DCF899B DCF899M1 DCF899P1 DCF899P2DEWALT,,,,,,,,,,,,,,
08,AMZNBLACK+DECKER BCD702C1 20-Volt MAX Lithium Cordless DrillBLACK+DECKER,,,,,,,,,,,,,,
08,"AMZNBlack & Decker Power Tools DR260C 3/8"" 5.2 Amp Corded Drill/DriverBlack & Decker Power Tools",,,,,,,,,,,,,,
08,"AMZNPORTER-CABLE 20V MAX Cordless Drill/Driver Kit, 1/2-Inch (PCC601LA)PORTER-CABLE",,,,,,,,,,,,,,
08,AMZNPorter Cable OEM 90569693-03 replacement drill actuator PCC600 PCC601LA PCC620PORTER-CABLE,,,,,,,,,,,,,,
08,"AMZNMilwaukee 2704-20 M18 FUEL 1/2"" Hammer Drill/Driver (Bare Tool)-Peak Torque = 1,200Milwaukee",,,,,,,,,,,,,,
08,AMZNBosch GSR12V-140FCB22 Cordless Electric Screwdriver 12V Kit - 5-In-1 Multi-Head Power Drill SetBosch,,,,,,,,,,,,,,
08,"AMZNBosch Power Tools Combo Kit GXL12V-310B22-12V Max 3-Tool Set with 3/8 In. Drill/Driver, Pocket Reciprocating Saw and LED WorklightBosch",,,,,,,,,,,,,,
08,HDRYOBI 18-Volt ONE+ Brushless Impact Driver w/Free ONE+ LITHIUM+ HP 3 Ah Battery 2-Pack Starter Kit w/ Charger & BagRYOBI,,,,,,,,,,,,,,
08,"WMTDeWalt 20V MAX XR Compact 1/2"" Drill/Driver (2.0Ah) w/ 2 Batteries and Kit Box (DCD791D2)DEWALT",,,,,,,,,,,,,,
08,WMTDEWALT DWD115K 8 Amp 3/8-Inch VSR Mid-Handle Grip Drill Kit with Keyless ChuckDEWALT,,,,,,,,,,,,,,
08,AMZNBosch GBH2-28L-RT 8.5 Amp 1-1/8 in. SDS-Plus Bulldog Xtreme MAX Rotary Hammer (Renewed)Amazon Renewed,,,,,,,,,,,,,,
08,AMZNBLACK+DECKER LDX120C 20V MAX Lithium Ion Drill / Driver (Renewed)Amazon Renewed,,,,,,,,,,,,,,
08,"AMZNDEWALT Corded Drill with Keyed Chuck, 7.0-Amp, 3/8-Inch (DWE1014)DEWALT",,,,,,,,,,,,,,
08,"AMZNBLACK+DECKER Corded Drill, 6.0-Amp, 3/8-Inch (DR340C)BLACK+DECKER",,,,,,,,,,,,,,
08,"AMZNDEWALT Corded Drill, 8.0-Amp, 3/8-Inch, Variable Speed Reversible, Mid-Handle Grip (DWD115K )DEWALT",,,,,,,,,,,,,,
08,"AMZN20V Cordless Drill Driver, JUMEL 100Pcs Accessories Electric Power Drill Set 320 in-lbs Torque, Variable Speed, 3/8 inches Keyless Chuck, Built-in LED, 2000mAh Battery and Fast ChargerJUEMEL",,,,,,,,,,,,,,
08,LOWImpact Drill AttachmentMilescraft,,,,,,,,,,,,,,
08,"HDMakita Metal, Wood, Masonry, Straight Shank Metric Drill and Screw Bit Set (75-Piece)Makita",,,,,,,,,,,,,,
08,HDMilescraft DrillMate Portable Multi-Angle Drill Guide with 3/8 in. ChuckMilescraft,,,,,,,,,,,,,,
08,WMTStark 600W 3/8-Inch Electric Drill Variable Speed Trigger Rotating Handle Corded Drill Depth Gauge Drilling Wood SteelStark USA,,,,,,,,,,,,,,
08,WMTMilescraft 1318 DrillMateMilescraft,,,,,,,,,,,,,,
08,"WMTWEN 24-by-12-Inch Drill Press Table with an Adjustable Fence and Stop Block, DPA2412TWEN",,,,,,,,,,,,,,
08,"AMZNBosch 11255VSR Bulldog Xtreme - 8 Amp 1 Inch Corded Variable Speed Sds-Plus Concrete/Masonry Rotary Hammer Power Drill with Carrying Case,BlueBosch",,,,,,,,,,,,,,
08,AMZNMakita CT225R 18V LXT Lithium-Ion Compact Cordless 2-Pc. Combo Kit (2.0Ah)Makita,,,,,,,,,,,,,,
08,"AMZNHausse Cordless Impact Drill Driver 20V 3/8 Inch with Rechargeable Lithium Battery, Compact Heavy Duty Power ToolHausse",,,,,,,,,,,,,,
08,"AMZNCordless Drill Driver, 20V Lithium Ion Power Drill with Work Light, Max Torque(20N.m), 3/8 inch Keyless Chuck, 19+1 Position, Single Speed (0-600RPM)- 1.3Ah Battery & Charger IncludedLETTON",,,,,,,,,,,,,,
08,"AMZNCordless Drill Driver Kit,Cordless Drill with 2 Batteries and Fast Charger，20V Max Impact Hammer Drill Set,1/2"" All-Metal Self-lock Chuck,20+3 Torque Setting,500 In-lbs Torque,Variable Speed by S-LONGS-LONG",,,,,,,,,,,,,,
08,"AMZNMakita XT269M 18V LXT Lithium-Ion Brushless Cordless 2-Pc. Combo Kit (4.0Ah),Makita",,,,,,,,,,,,,,
08,AMZNMakita B-49373 75 PC Metric Drill and Screw Bit SetMakita,,,,,,,,,,,,,,
08,"AMZNDrill Brush Attachment Set - Power Scrubber Brush Cleaning Kit - All Purpose Drill Brush with Extend Attachment for Bathroom Surfaces, Grout, Floor, Tub, Shower, Tile, Corners, Kitchen, AutomotiveHIWARE",,,,,,,,,,,,,,
08,AMZNMilescraft 1318 Drillmate Drill Guide with chuckMilescraft,,,,,,,,,,,,,,
08,AMZNWEN DPA2412T 24 in. x 12 in. Drill Press Table with an Adjustable Fence and Stop BlockWEN,,,,,,,,,,,,,,
08,"AMZNSkil 2-Tool Drill Combo Kit: PWRCore 20 Brushless 20V Cordless Drill Driver and 1/4 Inch Hex Impact Driver, Includes 2.0Ah Lithium Battery and PWRJump Charger - CB743701Skil",,,,,,,,,,,,,,
08,"WMTHyper Tough 18-Volt Ni-cad Cordless Drill, AQ75023GHyper Tough",,,,,,,,,,,,,,
08,AMZNDEWALT DCD777C2R 20V MAX Cordless Lithium-Ion Compact Brushless Drill Driver Kit (Renewed)Amazon Renewed,,,,,,,,,,,,,,
08,"AMZNBLACK+DECKER 20V MAX Cordless Drill Combo Kit, 2-Tool (BD2KITCDDI),Black/Orange Impact Combo KitBLACK+DECKER",,,,,,,,,,,,,,
08,"AMZNBLACK+DECKER 20V MAX Drill & Home Tool Kit, 68 Piece (LDX120PK),Black/OrangeBLACK+DECKER",,,,,,,,,,,,,,
08,"AMZNBosch 11255VSR Bulldog Xtreme - 8 Amp 1 Inch Corded Variable Speed Sds-Plus Concrete/Masonry Rotary Hammer Power Drill with Carrying Case, BlueBosch",,,,,,,,,,,,,,
08,AMZNMilwaukee 2697-25 5 Tool ComboMilwaukee,,,,,,,,,,,,,,
08,"AMZNDe-WALT DCD996B 20V Li-Ion XR 1/2"" Cordless Hammer Drill Bare brushless, USA made (Bare Tool)De-Walt Original",,,,,,,,,,,,,,
08,LOW20-Volt Max 1/4-in Variable Speed Brushless Cordless Impact Driver (2-Batteries Included)DEWALT,,,,,,,,,,,,,,
08,LOWXTREME 12-Volt Max 3/8-in Brushless Cordless Drill (Charger Included)DEWALT,,,,,,,,,,,,,,
08,AMZNBosch GBH18V-26DK15 18V EC Brushless SDS-plus Bulldog 1 In. Rotary Hammer Kit with (1) CORE18V 4.0 Ah Compact BatteryBosch,,,,,,,,,,,,,,
08,WMTBosch 11255VSR Hammerdrill Replacement Switch Contact # 1611329024 (2 Pack)Bosch,,,,,,,,,,,,,,
08,WMTOEM N075847 replacement drill moter & pinon assembly DCD710S2DEWALT,,,,,,,,,,,,,,
08,"AMZNMakita XFD10R 18V Compact Lithium-Ion Cordless 1/2"" Driver-Drill KitMakita",,,,,,,,,,,,,,
08,LOWXTREME 12-Volt Max 1/4-in Variable Speed Brushless Cordless Impact Driver (2-Batteries Included)DEWALT,,,,,,,,,,,,,,
08,LOW35-Piece Household Tool Set with Soft CaseBLACK+DECKER,,,,,,,,,,,,,,
08,LOW59-Piece Household Tool Set with Soft CaseBLACK+DECKER,,,,,,,,,,,,,,
08,"AMZNSKIL 20V 1/2 Inch Hammer Drill, Bare Tool - HD527801Skil",,,,,,,,,,,,,,
08,"AMZN20V Cordless Drill Driver, JUEMEL 100Pcs Accessories Electric Power Drill Set 320 in-lbs Torque, Variable Speed, 3/8 inches Keyless Chuck, Built-in LED, 2000mAh Battery and Fast ChargerJUEMEL",,,,,,,,,,,,,,
08,LOW2-Tool 20-Volt Max Power Tool Combo Kit with Soft Case (Charger Included and 2-Batteries Included)PORTER-CABLE,,,,,,,,,,,,,,
08,LOW21-Piece Black Oxide Coated HSS Twist Drill Bit SetDEWALT,,,,,,,,,,,,,,
08,"HDDEWALT 20-Volt MAX Lithium-Ion Brushless Cordless 1/2 in. Drill/Driver with 5 Ah Battery, Charger and Tool BagDEWALT",,,,,,,,,,,,,,
08,"HDDEWALT 20-Volt MAX Lithium-Ion Cordless 1/4 in. Impact Driver with 5.0 Ah Battery Pack, Charger and Tool BagDEWALT",,,,,,,,,,,,,,
08,HDDEWALT Black and Gold Drill Bit Set (21-Piece)DEWALT,,,,,,,,,,,,,,
08,HDBosch 8.5 Amp Corded 1-1/8 in. SDS-Plus Variable Speed Concrete/Masonry Rotary Hammer Drill with Carrying CaseBosch,,,,,,,,,,,,,,
08,LOW8-Amp 1/2-in Corded Impact WrenchKobalt,,,,,,,,,,,,,,
08,"AMZNKobalt 6904 120-Volt 1/2"" Corded Impact WrenchKobalt",,,,,,,,,,,,,,
08,"AMZNSKIL PWRCore 12 Brushless 12V 1/2 Inch Cordless Drill Driver, Includes 2.0Ah Lithium Battery and Standard Charger - DL529003Skil",,,,,,,,,,,,,,
08,"WMTBLACK+DECKER 20-Volt MAX* Lithium-Ion Cordless Drill with Storage Bag + 10 Drill Bits, BCD702VABWMBLACK+DECKER",,,,,,,,,,,,,,
08,WMTHART 20-Volt Cordless Drill and Impact Combo Kit with (2) 1.5Ah Lithium-Ion BatteriesHART,,,,,,,,,,,,,,
08,"WMTHART 20-Volt Cordless Impact Driver Kit, (1) 1.5Ah Lithium-Ion BatteryHART",,,,,,,,,,,,,,
08,"AMZNMakita XPH10Z 18V LXT Lithium-Ion Cordless 1/2"" Hammer Driver-Drill (Tool Only)Makita",,,,,,,,,,,,,,
08,HDMilwaukee M12 FUEL 12-Volt Li-Ion Brushless Cordless Hammer Drill and Impact Driver Combo Kit (2-Tool)w/ Free M12 3/8 in. RatchetMilwaukee,,,,,,,,,,,,,,
08,AMZNHart HPCK202B 20-Volt Cordless Drill & Impact Combo Kit with (2) 1.5Ah 20-Volt Lithium-Ion BatteriesHART,,,,,,,,,,,,,,
08,"AMZNBLACK+DECKER BDCMS20B 20V Cordless Mouse Sander, Baretool with Black & Decker BDCD120VA 20V Lithium Drill/Driver Project KitBLACK+DECKER",,,,,,,,,,,,,,
08,"AMZNBLACK+DECKER 20V MAX Drill & Home Tool Kit, 34 Piece (BDCD120VA) (Renewed)Amazon Renewed",,,,,,,,,,,,,,
08,AMZNBosch GSR12V-300B22 12V Max EC Brushless 3/8 In. Drill/Driver KitBosch,,,,,,,,,,,,,,
08,"AMZNSKIL 2-Tool Kit: PWRCore 12 Brushless 12V 1/2 Inch Cordless Drill Driver and 1/4 Inch Hex Impact Driver, Includes 2.0Ah Lithium Battery and Standard Charger - CB738401Skil",,,,,,,,,,,,,,
08,"AMZNSKIL 2-Tool Kit: PWRCore 12 Brushless 12V 1/2 Inch Cordless Drill Driver and Oscillating MultiTool, Includes 2.0Ah Lithium Battery and Standard Charger - CB738601Skil",,,,,,,,,,,,,,
08,"WMT3 IN 1 Cordless Drill Hammer,36V Drill Driver Double Speed Adjustment LED Lighting 1 or 2 5000mAh Batteries with Battery charger for Impact Drilling/Flat Drilling /Turning ScrewsGeneric",,,,,,,,,,,,,,
08,"AMZNDEWALT DCD777C2 20V Max Lithium-Ion Brushless Compact Drill Driver,Yellow/BlackDEWALT",,,,,,,,,,,,,,
08,LOW9-Amp 1/2-in Keyed Corded DrillMetabo HPT (was Hitachi Power Tools),,,,,,,,,,,,,,
08,LOW18-Volt 1/4-in Variable Speed Cordless Impact Driver (2-Batteries Included)Metabo HPT (was Hitachi Power Tools),,,,,,,,,,,,,,
08,WMTMetabo HPT D13VFM 9 Amp EVS Variable Speed 1/2 in. Corded DrillMetabo HPT (was Hitachi Power Tools),,,,,,,,,,,,,,
08,"AMZNBosch GBH2-28L 1-1/8"" SDS-plus Bulldog Xtreme Max Rotary HammerBosch",,,,,,,,,,,,,,
08,"AMZNCordless Drill Driver, 12v Lithium-Ion Electric Drill 3/8"" Auto Chuck, 18+1 Torque Setting, 30Nm, 2 Variable Speed Compact Household Power Drill for Home Improvement & DIY Project (TOOL ONLY)Hastia",,,,,,,,,,,,,,
08,"AMZNCordless Drill Driver Kit - 20V Max Impact Drill Set w/Lithium-Ion Battery & Charger, 330 In-lb Torque, 3/8 Keyless Chuck, 21+1+1 Clutch, Variable Speed, Built-in LED Drilling Wall Brick Wood MetalK I M O.",,,,,,,,,,,,,,
08,WMTHART 20-Volt Cordless 1/2-inch Hammer Drill Kit (1) 1.5Ah Lithium-Ion BatteryHART,,,,,,,,,,,,,,
08,AMZNDewalt DCK287D1M1R 20V MAX XR Hammer Drill/Driver & Impact Driver Combo Kit (Renewed)DEWALT,,,,,,,,,,,,,,
08,"AMZNCRAFTSMAN V20 Cordless Drill Combo Kit, 7 Tool (CMCK700D2)CRAFTSMAN",,,,,,,,,,,,,,
08,AMZNLETTON Power Tools Combo Kit With 16.8V Cordless Drill for 48 Accessories Home Cordless Repair Kit Tool SetLETTON,,,,,,,,,,,,,,
08,LOW18-Volt 1/2-in Cordless Drill (Charger Included)Metabo HPT (was Hitachi Power Tools),,,,,,,,,,,,,,
08,WMTMetabo Hpt-DS18DGLM 18 V Lithium Ion Compact Driver Drill (1.3Ah)Metabo HPT (was Hitachi Power Tools),,,,,,,,,,,,,,
08,WMTFactory-Reconditioned Metabo HPT DS18DGLM 18V 1.3 Ah Cordless Lithium-Ion 1/2 in. Drill Driver Kit (Refurbished)Metabo HPT,,,,,,,,,,,,,,
08,WMTPink Power PP481 3.6 Volt Cordless Electric Screwdriver and Bit Set for Women&nbsp;Pink Power,,,,,,,,,,,,,,
08,"AMZNPink Power PP481 3.6 Volt Cordless Electric Screwdriver Rechargeable Screw Gun & Bit Set for Women - LED light, Battery Indicator and Pivoting HeadPink Power",,,,,,,,,,,,,,
08,"WMTWEN 10-Inch Drill Press with Laser, 4210TWEN",,,,,,,,,,,,,,
08,WMTWX176L WORX 20V Switchdriver Cordless Drill & Driverw,,,,,,,,,,,,,,
08,WMTWORX WX176L 20V Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque ControlPositec,,,,,,,,,,,,,,
08,"AMZNCordless Drill Driver Kit with 2 Batteries, WAKYME 12.6V Power Drill 30Nm 18+3 Clutch, 3/8"" Keyless Chuck, Variable Speed & Built-in LED Electric Screw Driver for Drilling Wall, Bricks, Wood, MetalWAKYME",,,,,,,,,,,,,,
08,"AMZNDRILL CASE - RUGGED Case fits BLACK & DECKER Cordless Drills / Drivers , Batteries , Chargers and Bits - Fits LDX120 20-Volt / LD120VA / BDCD120VA / SS-12 / BDCDMT120 / BDCDD220C and moreCASEMATIX",,,,,,,,,,,,,,
08,"AMZNAccusize Industrial Tools 1-1/4 by 5-27/32 90 Degree R8 Shank Indexable End Mills with 3 Apkt1604 Carbide Inserts Installed, 0028-6904Accusize Industrial Tools",,,,,,,,,,,,,,
08,"AMZNMetabo HPT Drill, Corded, 7-Amp, 3/8-Inch, Metal Keyless Chuck, Variable Speed w/ Dial, Rubber Over-Molded Handle, Forward / Reverse, Belt Hook, 5-Year Warranty (D10VH2)Metabo HPT",,,,,,,,,,,,,,
08,"WMTHyper Tough 20-Volt Max Lithium-ion Cordless Drill-Driver, AQ75034GHyper Tough",,,,,,,,,,,,,,
08,WMTGenesis GCD18BK 18-Volt Ni-Cad 3/8 in. Cordless Driver DrillGenesis,,,,,,,,,,,,,,
08,"WMTGenesis GCD18BK 18v Cordless Drill/Driver Kit, Grey, 3/8-inchGenesis",,,,,,,,,,,,,,
08,AMZNBosch 11255VSR-HDC 1 In. SDS-plus Bulldog Xtreme Rotary Hammer with Dust ShroudBosch,,,,,,,,,,,,,,
08,"AMZNGenesis GCD18BK 18 Volt Cordless Variable Speed Drill/Driver Kit, Grey, 3/8-inch chuck with Hard Shell Carrying Case, 13 Bit Assortment, and Ni-Cad Battery ChargerGenesis",,,,,,,,,,,,,,
08,HDBosch 8 Amp Corded 1 in. SDS-Plus Bulldog Xtreme Concrete/Masonry Variable Speed Rotary Hammer with Dust ShroudBosch,,,,,,,,,,,,,,
08,HDBosch Bulldog Xtreme 8A Corded 1 in. Variable Speed SDS-Plus Rotary Hammer w/ Case+Carbide-Tipped SDS-Plus Bit Set(7-Piece)Bosch,,,,,,,,,,,,,,
08,HDDEWALT 20-Volt MAX XR Lithium-Ion Cordless 1/2 in. Impact Wrench with Detent Pin Anvil with Free Premium Battery Pack 5.0 AhDEWALT,,,,,,,,,,,,,,
08,HDDEWALT 20-Volt MAX XR Lithium-Ion Cordless Brushless 1/2 in. Impact Wrench with (1) 20-Volt Battery 3.0Ah and ChargerDEWALT,,,,,,,,,,,,,,
08,HDDEWALT 20-Volt Max Lithium-Ion 1/2 in. Cordless Drill Driver with Bonus 1.5Ahr Battery PackDEWALT,,,,,,,,,,,,,,
08,HDBosch Factory Reconditioned 8.5 Amp Corded 1-1/8 in. SDS-Plus Concrete/Masonry Rotary Hammer Drill with Carrying CaseBosch,,,,,,,,,,,,,,
08,HDDEWALT 20-Volt Max XR Lithium-Ion 1/2 in. Cordless Impact Wrench Kit with Detent Pin Anvil (Tool-Only)DEWALT,,,,,,,,,,,,,,
08,"HDDEWALT 20-Volt MAX Lithium-Ion Cordless Drill/Driver Combo Kit (2-Tool) w/ (2) 20V MAX Batteries 1.3Ah, Free Reciprocating SawDEWALT",,,,,,,,,,,,,,
08,HDDEWALT FLEXVOLT 60-Volt MAX Lithium Ion 1-9/16 in. Cordless SDS-MAX Brushless Rotary Hammer w/ Bonus Bare 1/2 in. Hammer DrillDEWALT,,,,,,,,,,,,,,
08,HDDEWALT FLEXVOLT 60-Volt MAX Lithium-Ion Cordless Brushless Reciprocating Saw with (2) Batteries 2Ah and Bonus Drill/DriverDEWALT,,,,,,,,,,,,,,
08,HDDEWALT FLEXVOLT 60-Volt MAX Lithium-Ion Cordless Brushless 7-1/4 in. Circular Saw with (2) Batteries 2Ah and Bonus Hammer DrillDEWALT,,,,,,,,,,,,,,
08,AMZNDEWALT DCD791P1 20V MAX XR Brushless 1/2 in. Cordless Drill/Driver KitDEWALT,,,,,,,,,,,,,,
08,"AMZNTEENO Cordless Drill Driver set with 2 Lithium Ion 21V Batteries 1500mAh, 1Hr Fast Charger, 25pcs Accessories Included, 3/8Chuck Impact FanctionTEENO",,,,,,,,,,,,,,
08,"AMZNSKIL PWRCore 12 Brushless 12V 1/2 Inch Cordless Drill Driver, Bare Tool - DL529001Skil",,,,,,,,,,,,,,
08,"AMZNCACOOP Cordless Drill Driver 20V Power Drill Kit, Electric Drill Set, 13 pcs Drills& Bits Kit, 2 pcs 1500mAh Lithium-ion Battery, Charger and Storage&Carry CaseCACOOP",,,,,,,,,,,,,,
08,"AMZNSKIL 2-Tool Combo Kit: 20V Cordless Drill Driver and Impact Driver, Includes 2.0Ah Lithium Battery, PWRAssist USB Charging Adapter and Charger - CB739101Skil",,,,,,,,,,,,,,
08,"HDDEWALT 20-Volt MAX Lithium-Ion Cordless Drill/Driver Combo Kit (3-Tool) w/ Circular Saw, (2) 20-Volt Batteries 1.3Ah & ChargerDEWALT",,,,,,,,,,,,,,
08,HDDEWALT ATOMIC 20-Volt MAX Li-Ion Brushless Cordless Compact 1/2 in. Drill Driver with Bonus Cordless Circular Saw (Tool-Only)DEWALT,,,,,,,,,,,,,,
08,HDDEWALT ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact 1/2 in. Drill Driver with Bonus Cordless Recip Saw (Tool-Only)DEWALT,,,,,,,,,,,,,,
08,"HDMakita 18-Volt LXT Lithium-Ion Brushless Cordless Hammer Drill and Impact Driver Combo Kit (2-Tool) w/ (2) 4Ah Batteries, CaseMakita",,,,,,,,,,,,,,
08,HDMakita 18-Volt LXT Lithium-ion 4.0 Ah Brushless Cordless 2-Piece Combo Kit with ImpactX Driver Bit Set (50-Piece)Makita,,,,,,,,,,,,,,
08,HDMakita 18-Volt LXT Brushless Cordless 2-Piece Combo Kit with 4.0Ah/Bonus 18-Volt 5.0Ah LXT Lithium-Ion BatteryMakita,,,,,,,,,,,,,,
08,HDMakita 18-Volt LXT Brushless Cordless Hammer Drill and Impact Driver Combo Kit with Bonus Cordless Floor BlowerMakita,,,,,,,,,,,,,,
08,HDDEWALT FLEXVOLT 60-Volt MAX Lithium-Ion Cordless Brushless 4-1/2 in. Angle Grinder with (2) Batteries and Bonus Drill/DriverDEWALT,,,,,,,,,,,,,,
08,WMTBLACK+DECKER 20V MAX Cordless Drill / Driver with 30-Piece Accessories (LD120VA)Tools & Home Improvement,,,,,,,,,,,,,,
08,AMZNDEWALT DCF887P1 20V MAX XR 1/4 in. 3-Speed Impact Driver KitDEWALT,,,,,,,,,,,,,,
