weight,reviews,rating,calc_rank,calc_inven,calc_promo,calc_ship
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.3,1004.0,4.6,19.0,3.0,0.0,2.0
,,,,,,
,,,,,,
1.73,60.857142857142854,4.6384428571428575,5.285714285714286,4.928571428571429,1.0,2.357142857142857
,,,,,,
4.6,64.78571428571429,4.5,21.0,10.857142857142858,0.0,3.4285714285714284
5.05,2.0,5.0,10.428571428571429,12.0,1.0,4.142857142857143
7.2,232.85714285714286,4.764285714285714,11.357142857142858,3.0,1.0,2.0
4.9799999999999995,447.07142857142856,4.6,21.0,0.0,0.14285714285714285,3.4285714285714284
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.97,330.6666666666667,4.6,21.0,4.333333333333333,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.7,303.0,4.7525,3.5714285714285716,11.0,1.0,2.0
,,,,,,
,,,,,,
0.1,215.0,4.8,21.0,12.0,0.0,7.0
,,,,,,
2.1,729.4285714285714,4.628571428571428,11.285714285714286,17.5,1.0,2.0
5.7,12.0,4.2,21.0,0.5714285714285714,0.14285714285714285,2.0
,,,,,,
,,,,,,
,,,,,,
1.0,4.0,5.0,21.0,2.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
10.41,16.0,4.9,18.0,2.0,0.0,2.0
,,,,,,
9.44,557.2,4.6,21.0,2.0,0.4,3.5
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.4,107.0,4.7,21.0,0.0,0.0,7.0
,,,,,,
1.4,97.0,4.7,21.0,4.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.6,48.0,4.6667,3.142857142857143,3.5714285714285716,1.0,2.357142857142857
3.48,86.42857142857143,4.745442857142857,9.571428571428571,1.0,1.0,2.357142857142857
2.43,138.0,4.587,19.0,11.0,0.0,2.0
3.8,152.0,4.75,19.25,3.875,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
7.5,1251.2857142857142,4.6571428571428575,10.857142857142858,0.0,1.0,2.0
,,,,,,
,,,,,,
5.8,24.0,4.7917,13.714285714285714,0.0,1.0,7.0
3.6,72.0,4.1944,15.428571428571429,4.0,1.0,7.0
6.9,43.0,4.7907,17.857142857142858,2.9285714285714284,1.0,2.357142857142857
44.4,33.0,4.5,21.0,0.0,0.0,7.0
3.968,107.0,4.6,3.0,3.7857142857142856,1.0,6.642857142857143
6.39,850.0833333333334,4.8,21.0,7.0,0.6666666666666666,2.0
4.01,398.6,4.8,21.0,8.6,0.2,2.0
6.3,90.5,4.535714285714286,21.0,0.0,0.6428571428571429,2.0
3.29,272.5,4.6,21.0,1.7142857142857142,0.0,3.0714285714285716
4.82,38.416666666666664,4.8,21.0,12.5,0.0,2.4166666666666665
7.32,459.0,4.7,21.0,5.0,0.0,2.0
,,,,,,
5.7,11.857142857142858,4.185714285714286,21.0,0.0,0.0,2.0
,,,,,,
41.0,524.2222222222222,4.7,21.0,3.0,0.0,2.0
,,,,,,
,,,,,,
7.35,687.0,4.6,8.0,3.0,0.0,2.0
5.4,1977.75,4.7,14.75,10.0,1.0,2.0
4.05,115.0,4.4,20.0,0.0,0.0,2.0
11.8,193.0,4.5,21.0,1.0,0.0,2.0
,,,,,,
7.6,57.25,4.725,21.0,13.25,1.0,2.0
,,,,,,
,,,,,,
4.0,47.0,4.7,21.0,12.0,0.9285714285714286,6.285714285714286
,,,,,,
3.4,17.0,4.7,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
2.5,1.0,5.0,15.833333333333334,12.0,1.0,7.0
,,,,,,
8.35,678.8333333333334,4.4,21.0,17.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
4.685,570.7857142857143,4.3,1.0,6.714285714285714,1.0,6.642857142857143
11.24,713.7,4.7,21.0,1.9,0.0,2.0
2.8,41.0,4.878,2.4285714285714284,6.571428571428571,1.0,2.357142857142857
1.9,79.0,4.9747,12.571428571428571,4.785714285714286,1.0,2.357142857142857
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.6,355.0,4.4,21.0,0.0,1.0,2.3846153846153846
5.69,461.0,4.6,19.5,27.0,1.0,2.0
4.45,419.85714285714283,4.885714285714286,2.0,0.0,0.0,2.0
4.45,1261.2857142857142,4.6,3.0,0.0,0.0,2.0
8.15,61.0,4.7,21.0,1.0,1.0,2.0
6.9,64.0,4.6,21.0,2.0,0.0,2.0
8.2,244.83333333333334,4.603833333333333,18.166666666666668,3.0,1.0,2.0
16.5,27.25,4.4,21.0,1.9166666666666667,1.0,7.0
3.4,77.0,4.6,4.0,12.0,1.0,7.0
8.83,18.25,4.3,10.25,12.0,0.0,7.0
2.6,22.0,4.8,12.0,12.0,0.0,7.0
4.5,1.0,5.0,21.0,0.0,0.0,7.0
3.1,119.0,4.5,17.75,3.0,0.0,2.0
11.65,125.0,4.6,21.0,2.0,1.0,2.0
5.69,2266.6,4.8,14.6,6.2,0.0,2.0
4.6,99.0,4.6566,15.0,0.0,0.0,7.0
8.6,162.0,4.7037,20.0,0.0,1.0,7.0
9.04,46.0,4.7,21.0,12.0,0.0,7.0
11.65,125.0,4.6,21.0,2.0,1.0,2.0
1.95,5.0,3.2,15.0,20.0,0.0,2.0
3.25,3.0,3.2999999999999994,19.333333333333332,12.0,0.0,5.333333333333333
3.7,265.0,4.6075,12.0,0.0,0.5,7.0
7.0,167.0,4.7,21.0,12.0,0.0,7.0
12.0,9.0,4.9,21.0,12.0,0.0,7.0
5.4,1994.5,4.7,17.0,10.0,1.0,2.0
51.0,17.0,4.8,21.0,12.0,0.0,7.0
4.64,12.0,4.9,18.0,10.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.56,1138.0,4.7188,7.0,10.0,0.0,2.0
,,,,,,
9.2,260.0,4.9,21.0,4.0,0.0,2.0
,,,,,,
,,,,,,
9.6,494.0,4.6,21.0,7.0,1.0,2.0
7.2,155.0,4.729,20.0,3.0,0.0,2.0
,,,,,,
7.6,345.0,4.8174,1.0,2.0,1.0,2.0
,,,,,,
9.36,498.0,4.6,21.0,0.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.5,132.0,4.5,21.0,13.0,0.0,2.0
,,,,,,
3.5966666666666662,57.0,4.6446,16.0,0.0,0.0,7.0
3.6,850.0,4.5459,12.0,0.0,1.0,7.0
2.67,288.0,4.7257,14.0,17.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.4,1804.0,4.66,7.6,7.6,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
2.65,710.1428571428571,4.571428571428571,17.0,6.142857142857143,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.75,2483.1428571428573,4.6,13.571428571428571,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.0,170.0,4.6,5.0,12.0,1.0,7.0
,,,,,,
3.4,85.0,4.8,18.5,12.0,0.5,7.0
,,,,,,
4.96,85.0,3.9,6.0,12.0,1.0,7.0
,,,,,,
3.4,96.0,4.6,11.0,12.0,1.0,7.0
5.29,11.0,4.8,15.0,12.0,1.0,7.0
,,,,,,
4.25,33.0,4.8,7.0,10.0,0.5,7.0
,,,,,,
,,,,,,
5.75,31.0,4.6,17.5,10.0,1.0,7.0
3.5,13.0,4.7,10.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.41,532.8571428571429,4.7,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
8.15,64.0,4.7,21.0,2.0,1.0,2.0
5.7700000000000005,191.14285714285714,4.8,20.142857142857142,13.571428571428571,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.55,10.0,4.3,21.0,5.428571428571429,0.0,2.0
18.0,1.0,5.0,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
4.43,2.0,5.0,21.0,0.0,0.0,2.0
3.48,1353.0,4.5,11.428571428571429,3.0,1.0,2.0
3.5,15.0,4.2,21.0,3.142857142857143,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.7,598.1428571428571,4.4,21.0,3.0,0.5714285714285714,2.0
3.6,1277.142857142857,4.5,3.857142857142857,80.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
57.0,557.0,4.3,15.0,6.0,1.0,7.0
,,,,,,
1.87,706.0,4.5,20.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
49.0,7.0,4.7,9.0,12.0,1.0,7.0
,,,,,,
16.9,222.0,4.7,21.0,16.857142857142858,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.4,157.0,4.7325,10.0,3.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.75,572.5,4.55,14.25,3.0,0.0,2.0
,,,,,,
3.65,87.42857142857143,4.5285714285714285,17.142857142857142,5.0,0.0,4.857142857142857
,,,,,,
,,,,,,
9.63,47.0,4.7,21.0,12.0,0.0,7.0
4.6,361.0,4.6,21.0,7.0,1.0,2.0
17.15,27.2,4.7,21.0,5.0,0.4,2.0
,,,,,,
,,,,,,
8.25,1098.75,4.7,8.0,3.0,0.5,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.5,126.0,4.6,4.0,12.0,0.0,7.0
7.0,147.0,4.6,2.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
3.6,22.0,4.6,8.0,5.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3.325,124.0,4.4,21.0,1.0,0.0,2.0
,,,,,,
4.0,279.0,4.7527,8.0,15.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.95,8.0,4.1,20.0,12.0,0.0,2.0
,,,,,,
3.6,10.0,4.9,21.0,12.0,1.0,7.0
,,,,,,
3.0,17.0,4.8,13.0,2.0,0.0,7.0
4.25,3.0,5.0,21.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.25,14.0,4.8,21.0,20.0,0.0,7.0
4.4,83.0,4.5,21.0,0.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.82,545.7142857142857,4.5,10.714285714285714,16.0,1.0,2.0
,,,,,,
5.5,86.0,4.6,21.0,29.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.0,1.0,1.0,17.0,12.0,1.0,4.5
,,,,,,
2.65,1191.142857142857,4.628571428571428,14.428571428571429,8.142857142857142,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
7.22,54.0,4.7,20.0,3.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
1.73,61.0,4.6393,5.0,5.0,1.0,2.0
,,,,,,
4.6,67.0,4.5,21.0,6.0,0.0,2.0
5.05,2.0,5.0,12.0,12.0,1.0,7.0
7.2,238.0,4.8,14.571428571428571,3.0,0.7142857142857143,2.0
4.9799999999999995,448.57142857142856,4.6,21.0,0.0,0.0,5.571428571428571
4.32,395.5,4.6,21.0,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
7.0,167.0,4.7,21.0,12.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.7,303.0,4.7525,4.0,11.0,1.0,2.0
,,,,,,
,,,,,,
0.1,215.0,4.8,21.0,12.0,0.0,7.0
,,,,,,
2.1,1221.142857142857,4.585714285714286,13.0,16.428571428571427,1.0,2.0
5.7,12.0,4.2,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
1.0,5.0,5.0,21.0,2.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
10.41,16.0,4.9,17.0,14.0,0.0,2.0
,,,,,,
9.44,558.0,4.6,21.0,26.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.6,48.0,4.6667,2.0,6.0,1.0,2.0
3.48,87.0,4.7471,9.0,1.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.7,331.4,4.7,21.0,0.0,0.0,2.0
,,,,,,
7.5,324.57142857142856,4.571428571428571,11.428571428571429,0.0,1.0,2.0
,,,,,,
,,,,,,
5.8,24.0,4.7917,18.0,0.0,1.0,7.0
3.6,72.0,4.1944,16.0,4.0,1.0,7.0
6.9,43.0,4.7907,19.0,3.0,1.0,2.0
44.4,33.0,4.5,21.0,0.0,0.0,7.0
3.968,107.0,4.6,3.0,3.0,1.0,7.0
,,,,,,
4.01,404.0,4.8,21.0,0.0,0.0,2.0
6.3,93.0,4.5,21.0,0.0,0.0,2.0
3.29,273.0,4.6,21.0,0.0,0.0,2.0
4.82,39.0,4.8,21.0,6.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
7.35,695.0,4.6,11.5,3.0,1.0,2.0
,,,,,,
,,,,,,
11.800000000000002,193.0,4.5,21.0,24.0,0.0,2.0
4.0,53.0,4.6,21.0,9.5,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
4.0,47.0,4.7,21.0,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.5,1.0,5.0,14.5,12.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.685,571.0,4.3,1.0,4.0,1.0,7.0
11.24,716.0,4.7,21.0,2.0,0.0,2.0
2.8,41.0,4.878,3.0,13.0,1.0,2.0
1.9,79.0,4.9747,11.0,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.45,44.333333333333336,4.7,16.333333333333332,10.0,0.0,2.0
9.6,355.0,4.4,21.0,0.0,1.0,2.0
5.69,462.0,4.6,18.0,27.0,1.0,2.0
4.45,1.5714285714285714,5.0,2.0,0.0,0.0,2.0
4.45,1048.142857142857,4.714285714285714,3.0,0.0,0.0,2.0
,,,,,,
6.9,64.0,4.6,21.0,2.0,0.0,2.0
8.2,245.0,4.6041,17.0,3.0,1.0,2.0
16.5,28.0,4.4,21.0,0.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.6,99.0,4.6566,15.0,0.0,0.0,7.0
,,,,,,
9.04,46.0,4.7,21.0,12.0,0.0,7.0
11.65,125.0,4.6,21.0,2.0,1.0,2.0
,,,,,,
,,,,,,
3.7,265.0,4.6075,13.0,0.0,0.0,7.0
7.0,167.0,4.7,21.0,12.0,0.0,7.0
,,,,,,
5.4,2005.0,4.7,9.0,10.0,1.0,2.0
51.0,17.0,4.8,21.0,12.0,0.0,7.0
,,,,,,
4.35,211.0,4.4,19.0,6.0,1.0,2.0
3.968,107.0,4.6,3.0,3.0,1.0,7.0
13.25,3.0,5.0,21.0,0.0,0.0,2.0
6.7,191.0,4.74,21.0,0.0,0.0,2.0
4.0,515.8,4.66,21.0,0.0,1.0,2.0
6.21,702.0,4.7,21.0,0.0,0.0,2.0
8.77,22.0,4.5,21.0,0.0,0.0,2.0
6.9,33.0,4.6,21.0,0.0,0.0,2.0
6.4,110.0,4.7,21.0,0.0,0.0,7.0
21.632,164.5,4.7,21.0,0.0,0.0,2.0
22.332,47.25,4.6,21.0,0.0,0.0,2.0
18.892,14.0,4.6,21.0,0.0,0.0,2.0
6.0,43.0,4.3,21.0,26.0,1.0,2.0
18.662,47.5,4.65,21.0,0.0,0.0,2.0
12.3,18.0,4.6,21.0,0.0,0.0,2.0
9.29,1.0,5.0,21.0,1.0,0.0,7.0
7.8,1.0,5.0,21.0,4.5,0.0,2.0
12.18,1.0,5.0,21.0,9.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.4,929.0,4.7,6.0,29.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
2.65,270.6666666666667,4.6,13.916666666666666,9.25,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.75,3408.8333333333335,4.6,2.3333333333333335,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.41,534.6666666666666,4.7,21.0,0.0,0.0,4.5
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
8.15,66.0,4.7,21.0,11.0,1.0,7.0
5.77,192.0,4.8,19.5,0.25,0.0,2.0
9.95,1045.6,4.55,21.0,11.8,1.0,4.0
,,,,,,
10.5,85.0,4.6,21.0,3.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.55,10.0,4.3,21.0,0.0,0.0,4.5
18.0,1.0,5.0,21.0,0.0,0.0,2.0
,,,,,,
,,,,,,
4.43,2.0,5.0,21.0,0.0,0.0,2.4166666666666665
3.48,1363.0,4.5,8.5,3.0,1.0,3.25
3.5,15.0,4.2,21.0,3.5,0.0,2.0
5.1,178.0,4.6,21.0,0.0,0.0,7.0
3.05,197.0,4.5,21.0,8.2,0.0,7.0
,,,,,,
,,,,,,
5.7,602.3636363636364,4.4,21.0,3.0,0.0,4.2727272727272725
3.6,1296.5,4.5,3.25,80.0,0.0,4.5
,,,,,,
,,,,,,
,,,,,,
7.35,700.0,4.6,10.0,15.0,1.0,2.0
,,,,,,
5.03,1323.25,4.7,16.5,13.25,1.0,4.5
,,,,,,
3.1,121.0,4.6,18.0,2.0,1.0,2.0
6.44,1189.111111111111,4.7,13.88888888888889,5.888888888888889,0.0,4.222222222222222
,,,,,,
9.25,441.85714285714283,4.6,15.571428571428571,3.0,1.0,4.857142857142857
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
16.9,222.66666666666666,4.7,21.0,13.416666666666666,0.0,4.5
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.75,572.4285714285714,4.6,18.285714285714285,3.0,0.0,4.142857142857143
,,,,,,
3.65,93.0,4.6,14.0,5.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
17.15,28.0,4.7,21.0,1.9,0.9,4.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1.25,14.0,4.8,21.0,20.0,0.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.82,553.6363636363636,4.5,11.454545454545455,7.090909090909091,1.0,4.7272727272727275
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.85,787.0,4.7,21.0,7.0,0.0,4.5
,,,,,,
,,,,,,
,,,,,,
2.65,156.16666666666666,4.5,12.0,11.166666666666666,0.0,2.0
,,,,,,
4.85,166.0,4.5,14.625,3.0,0.0,5.125
,,,,,,
,,,,,,
,,,,,,
,,,,,,
7.22,56.0,4.7,21.0,3.0,0.0,7.0
4.3,1036.6666666666667,4.6,17.0,11.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
7.19,241.0,4.8,12.333333333333334,3.3333333333333335,0.0,2.0
4.98,450.44444444444446,4.6,21.0,0.0,0.0,6.444444444444445
4.32,400.0,4.6,21.0,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.97,344.0,4.55,12.5,21.0,1.0,7.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2.1,162.33333333333334,4.5,10.0,11.916666666666666,1.0,2.0
5.7,12.0,4.2,21.0,0.0,0.0,4.5
,,,,,,
,,,,,,
,,,,,,
1.0,5.0,5.0,21.0,2.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
9.44,559.0,4.6,21.0,2.888888888888889,0.0,5.333333333333333
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.7,332.3636363636364,4.7,21.0,0.0,0.0,2.0
,,,,,,
7.5,537.8333333333334,4.8,11.0,0.0,1.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
41.0,534.8,4.7,21.0,15.0,0.0,6.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
4.05,117.2,4.4,17.8,2.0,0.0,2.0
11.8,193.0,4.5,21.0,12.0,0.0,2.0
4.0,53.0,4.6,21.0,5.0,0.0,2.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
6.45,52.77777777777778,4.688888888888889,11.88888888888889,10.0,0.0,3.6666666666666665
,,,,,,
5.69,463.0,4.6,19.25,0.0,1.0,3.25
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
5.4,2010.625,4.7,14.0,10.0,1.0,4.5
,,,,,,
4.64,12.0,4.9,18.0,10.0,0.0,7.0
4.35,136.22222222222223,4.4,16.444444444444443,6.0,1.0,5.333333333333333
,,,,,,
,,,,,,
6.7,8.0,4.8,21.0,0.0,0.0,2.0
4.0,518.2727272727273,4.6,21.0,0.0,0.0,2.0
